index,quantity DS HTL,P3HT,PCBM,temperature,dew point,hummidity,pressure,time,ratio P3HT:PCBM
2505,0.35,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.5714285714285713
2506,0.35,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.5714285714285713
2507,0.35,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.5714285714285713
2508,0.35,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.5714285714285713
2509,0.35,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,0.0,0.5333333333333333
2510,0.35,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,1.0,0.5333333333333333
2511,0.35,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,2.0,0.5333333333333333
2512,0.35,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,3.0,0.5333333333333333
2513,0.35,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,4.0,0.5333333333333333
2514,0.35,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,5.0,0.5333333333333333
2515,0.35,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,0.0,0.49999999999999994
2516,0.35,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,1.0,0.49999999999999994
2517,0.35,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,2.0,0.49999999999999994
2518,0.35,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,3.0,0.49999999999999994
2519,0.35,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,4.0,0.49999999999999994
2520,0.35,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,5.0,0.49999999999999994
2521,0.35,0.9,0.7,17.22,2.78,39.0,1007.79,0.0,1.2857142857142858
2522,0.35,0.9,0.7,17.22,2.78,39.0,1007.79,1.0,1.2857142857142858
2523,0.35,0.9,0.7,17.22,2.78,39.0,1007.79,2.0,1.2857142857142858
2524,0.35,0.9,0.7,17.22,2.78,39.0,1007.79,3.0,1.2857142857142858
2525,0.35,0.9,0.7,17.22,2.78,39.0,1007.79,4.0,1.2857142857142858
2526,0.35,0.9,0.7,17.22,2.78,39.0,1007.79,5.0,1.2857142857142858
2527,0.35,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.1250000000000002
2528,0.35,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.1250000000000002
2529,0.35,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.1250000000000002
2530,0.35,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.1250000000000002
2531,0.35,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.1250000000000002
2532,0.35,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.1250000000000002
2533,0.35,0.9,0.9,17.22,2.78,39.0,1007.79,0.0,1.0
2534,0.35,0.9,0.9,17.22,2.78,39.0,1007.79,1.0,1.0
2535,0.35,0.9,0.9,17.22,2.78,39.0,1007.79,2.0,1.0
2536,0.35,0.9,0.9,17.22,2.78,39.0,1007.79,3.0,1.0
2537,0.35,0.9,0.9,17.22,2.78,39.0,1007.79,4.0,1.0
2538,0.35,0.9,0.9,17.22,2.78,39.0,1007.79,5.0,1.0
2539,0.35,0.9,1.0,17.22,2.78,39.0,1007.79,0.0,0.9
2540,0.35,0.9,1.0,17.22,2.78,39.0,1007.79,1.0,0.9
2541,0.35,0.9,1.0,17.22,2.78,39.0,1007.79,2.0,0.9
2542,0.35,0.9,1.0,17.22,2.78,39.0,1007.79,3.0,0.9
2543,0.35,0.9,1.0,17.22,2.78,39.0,1007.79,4.0,0.9
2544,0.35,0.9,1.0,17.22,2.78,39.0,1007.79,5.0,0.9
2545,0.35,0.9,1.1,17.22,2.78,39.0,1007.79,0.0,0.8181818181818181
2546,0.35,0.9,1.1,17.22,2.78,39.0,1007.79,1.0,0.8181818181818181
2547,0.35,0.9,1.1,17.22,2.78,39.0,1007.79,2.0,0.8181818181818181
2548,0.35,0.9,1.1,17.22,2.78,39.0,1007.79,3.0,0.8181818181818181
2549,0.35,0.9,1.1,17.22,2.78,39.0,1007.79,4.0,0.8181818181818181
2550,0.35,0.9,1.1,17.22,2.78,39.0,1007.79,5.0,0.8181818181818181
2551,0.35,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.7499999999999999
2552,0.35,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.7499999999999999
2553,0.35,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.7499999999999999
2554,0.35,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.7499999999999999
2555,0.35,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.7499999999999999
2556,0.35,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.7499999999999999
2557,0.35,0.9,1.3,17.22,2.78,39.0,1007.79,0.0,0.6923076923076923
2558,0.35,0.9,1.3,17.22,2.78,39.0,1007.79,1.0,0.6923076923076923
2559,0.35,0.9,1.3,17.22,2.78,39.0,1007.79,2.0,0.6923076923076923
2560,0.35,0.9,1.3,17.22,2.78,39.0,1007.79,3.0,0.6923076923076923
2561,0.35,0.9,1.3,17.22,2.78,39.0,1007.79,4.0,0.6923076923076923
2562,0.35,0.9,1.3,17.22,2.78,39.0,1007.79,5.0,0.6923076923076923
2563,0.35,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.6428571428571428
2564,0.35,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.6428571428571428
2565,0.35,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.6428571428571428
2566,0.35,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.6428571428571428
2567,0.35,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.6428571428571428
2568,0.35,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.6428571428571428
2569,0.35,0.9,1.5,17.22,2.78,39.0,1007.79,0.0,0.6
2570,0.35,0.9,1.5,17.22,2.78,39.0,1007.79,1.0,0.6
2571,0.35,0.9,1.5,17.22,2.78,39.0,1007.79,2.0,0.6
2572,0.35,0.9,1.5,17.22,2.78,39.0,1007.79,3.0,0.6
2573,0.35,0.9,1.5,17.22,2.78,39.0,1007.79,4.0,0.6
2574,0.35,0.9,1.5,17.22,2.78,39.0,1007.79,5.0,0.6
2575,0.35,0.9,1.6,17.22,2.78,39.0,1007.79,0.0,0.5625
2576,0.35,0.9,1.6,17.22,2.78,39.0,1007.79,1.0,0.5625
2577,0.35,0.9,1.6,17.22,2.78,39.0,1007.79,2.0,0.5625
2578,0.35,0.9,1.6,17.22,2.78,39.0,1007.79,3.0,0.5625
2579,0.35,0.9,1.6,17.22,2.78,39.0,1007.79,4.0,0.5625
2580,0.35,0.9,1.6,17.22,2.78,39.0,1007.79,5.0,0.5625
2581,0.35,1.0,0.7,17.22,2.78,39.0,1007.79,0.0,1.4285714285714286
2582,0.35,1.0,0.7,17.22,2.78,39.0,1007.79,1.0,1.4285714285714286
2583,0.35,1.0,0.7,17.22,2.78,39.0,1007.79,2.0,1.4285714285714286
2584,0.35,1.0,0.7,17.22,2.78,39.0,1007.79,3.0,1.4285714285714286
2585,0.35,1.0,0.7,17.22,2.78,39.0,1007.79,4.0,1.4285714285714286
2586,0.35,1.0,0.7,17.22,2.78,39.0,1007.79,5.0,1.4285714285714286
2587,0.35,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.25
2588,0.35,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.25
2589,0.35,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.25
2590,0.35,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.25
2591,0.35,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.25
2592,0.35,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.25
2593,0.35,1.0,0.9,17.22,2.78,39.0,1007.79,0.0,1.1111111111111112
2594,0.35,1.0,0.9,17.22,2.78,39.0,1007.79,1.0,1.1111111111111112
2595,0.35,1.0,0.9,17.22,2.78,39.0,1007.79,2.0,1.1111111111111112
2596,0.35,1.0,0.9,17.22,2.78,39.0,1007.79,3.0,1.1111111111111112
2597,0.35,1.0,0.9,17.22,2.78,39.0,1007.79,4.0,1.1111111111111112
2598,0.35,1.0,0.9,17.22,2.78,39.0,1007.79,5.0,1.1111111111111112
2599,0.35,1.0,1.0,17.22,2.78,39.0,1007.79,0.0,1.0
2600,0.35,1.0,1.0,17.22,2.78,39.0,1007.79,1.0,1.0
2601,0.35,1.0,1.0,17.22,2.78,39.0,1007.79,2.0,1.0
2602,0.35,1.0,1.0,17.22,2.78,39.0,1007.79,3.0,1.0
2603,0.35,1.0,1.0,17.22,2.78,39.0,1007.79,4.0,1.0
2604,0.35,1.0,1.0,17.22,2.78,39.0,1007.79,5.0,1.0
2605,0.35,1.0,1.1,17.22,2.78,39.0,1007.79,0.0,0.9090909090909091
2606,0.35,1.0,1.1,17.22,2.78,39.0,1007.79,1.0,0.9090909090909091
2607,0.35,1.0,1.1,17.22,2.78,39.0,1007.79,2.0,0.9090909090909091
2608,0.35,1.0,1.1,17.22,2.78,39.0,1007.79,3.0,0.9090909090909091
2609,0.35,1.0,1.1,17.22,2.78,39.0,1007.79,4.0,0.9090909090909091
2610,0.35,1.0,1.1,17.22,2.78,39.0,1007.79,5.0,0.9090909090909091
2611,0.35,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.8333333333333333
2612,0.35,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.8333333333333333
2613,0.35,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.8333333333333333
2614,0.35,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.8333333333333333
2615,0.35,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.8333333333333333
2616,0.35,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.8333333333333333
2617,0.35,1.0,1.3,17.22,2.78,39.0,1007.79,0.0,0.7692307692307692
2618,0.35,1.0,1.3,17.22,2.78,39.0,1007.79,1.0,0.7692307692307692
2619,0.35,1.0,1.3,17.22,2.78,39.0,1007.79,2.0,0.7692307692307692
2620,0.35,1.0,1.3,17.22,2.78,39.0,1007.79,3.0,0.7692307692307692
2621,0.35,1.0,1.3,17.22,2.78,39.0,1007.79,4.0,0.7692307692307692
2622,0.35,1.0,1.3,17.22,2.78,39.0,1007.79,5.0,0.7692307692307692
2623,0.35,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.7142857142857142
2624,0.35,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.7142857142857142
2625,0.35,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.7142857142857142
2626,0.35,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.7142857142857142
2627,0.35,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.7142857142857142
2628,0.35,1.0,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.7142857142857142
2629,0.35,1.0,1.5,17.22,2.78,39.0,1007.79,0.0,0.6666666666666666
2630,0.35,1.0,1.5,17.22,2.78,39.0,1007.79,1.0,0.6666666666666666
2631,0.35,1.0,1.5,17.22,2.78,39.0,1007.79,2.0,0.6666666666666666
2632,0.35,1.0,1.5,17.22,2.78,39.0,1007.79,3.0,0.6666666666666666
2633,0.35,1.0,1.5,17.22,2.78,39.0,1007.79,4.0,0.6666666666666666
2634,0.35,1.0,1.5,17.22,2.78,39.0,1007.79,5.0,0.6666666666666666
2635,0.35,1.0,1.6,17.22,2.78,39.0,1007.79,0.0,0.625
2636,0.35,1.0,1.6,17.22,2.78,39.0,1007.79,1.0,0.625
2637,0.35,1.0,1.6,17.22,2.78,39.0,1007.79,2.0,0.625
2638,0.35,1.0,1.6,17.22,2.78,39.0,1007.79,3.0,0.625
2639,0.35,1.0,1.6,17.22,2.78,39.0,1007.79,4.0,0.625
2640,0.35,1.0,1.6,17.22,2.78,39.0,1007.79,5.0,0.625
2641,0.35,1.1,0.7,17.22,2.78,39.0,1007.79,0.0,1.5714285714285716
2642,0.35,1.1,0.7,17.22,2.78,39.0,1007.79,1.0,1.5714285714285716
2643,0.35,1.1,0.7,17.22,2.78,39.0,1007.79,2.0,1.5714285714285716
2644,0.35,1.1,0.7,17.22,2.78,39.0,1007.79,3.0,1.5714285714285716
2645,0.35,1.1,0.7,17.22,2.78,39.0,1007.79,4.0,1.5714285714285716
2646,0.35,1.1,0.7,17.22,2.78,39.0,1007.79,5.0,1.5714285714285716
2647,0.35,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.3750000000000002
2648,0.35,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.3750000000000002
2649,0.35,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.3750000000000002
2650,0.35,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.3750000000000002
2651,0.35,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.3750000000000002
2652,0.35,1.1,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.3750000000000002
2653,0.35,1.1,0.9,17.22,2.78,39.0,1007.79,0.0,1.2222222222222223
2654,0.35,1.1,0.9,17.22,2.78,39.0,1007.79,1.0,1.2222222222222223
2655,0.35,1.1,0.9,17.22,2.78,39.0,1007.79,2.0,1.2222222222222223
2656,0.35,1.1,0.9,17.22,2.78,39.0,1007.79,3.0,1.2222222222222223
2657,0.35,1.1,0.9,17.22,2.78,39.0,1007.79,4.0,1.2222222222222223
2658,0.35,1.1,0.9,17.22,2.78,39.0,1007.79,5.0,1.2222222222222223
2659,0.35,1.1,1.0,17.22,2.78,39.0,1007.79,0.0,1.1
2660,0.35,1.1,1.0,17.22,2.78,39.0,1007.79,1.0,1.1
2661,0.35,1.1,1.0,17.22,2.78,39.0,1007.79,2.0,1.1
2662,0.35,1.1,1.0,17.22,2.78,39.0,1007.79,3.0,1.1
2663,0.35,1.1,1.0,17.22,2.78,39.0,1007.79,4.0,1.1
2664,0.35,1.1,1.0,17.22,2.78,39.0,1007.79,5.0,1.1
2665,0.35,1.1,1.1,17.22,2.78,39.0,1007.79,0.0,1.0
2666,0.35,1.1,1.1,17.22,2.78,39.0,1007.79,1.0,1.0
2667,0.35,1.1,1.1,17.22,2.78,39.0,1007.79,2.0,1.0
2668,0.35,1.1,1.1,17.22,2.78,39.0,1007.79,3.0,1.0
2669,0.35,1.1,1.1,17.22,2.78,39.0,1007.79,4.0,1.0
2670,0.35,1.1,1.1,17.22,2.78,39.0,1007.79,5.0,1.0
2671,0.35,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.9166666666666666
2672,0.35,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.9166666666666666
2673,0.35,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.9166666666666666
2674,0.35,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.9166666666666666
2675,0.35,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.9166666666666666
2676,0.35,1.1,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.9166666666666666
2677,0.35,1.1,1.3,17.22,2.78,39.0,1007.79,0.0,0.8461538461538461
2678,0.35,1.1,1.3,17.22,2.78,39.0,1007.79,1.0,0.8461538461538461
2679,0.35,1.1,1.3,17.22,2.78,39.0,1007.79,2.0,0.8461538461538461
2680,0.35,1.1,1.3,17.22,2.78,39.0,1007.79,3.0,0.8461538461538461
2681,0.35,1.1,1.3,17.22,2.78,39.0,1007.79,4.0,0.8461538461538461
2682,0.35,1.1,1.3,17.22,2.78,39.0,1007.79,5.0,0.8461538461538461
2683,0.35,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.7857142857142857
2684,0.35,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.7857142857142857
2685,0.35,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.7857142857142857
2686,0.35,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.7857142857142857
2687,0.35,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.7857142857142857
2688,0.35,1.1,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.7857142857142857
2689,0.35,1.1,1.5,17.22,2.78,39.0,1007.79,0.0,0.7333333333333334
2690,0.35,1.1,1.5,17.22,2.78,39.0,1007.79,1.0,0.7333333333333334
2691,0.35,1.1,1.5,17.22,2.78,39.0,1007.79,2.0,0.7333333333333334
2692,0.35,1.1,1.5,17.22,2.78,39.0,1007.79,3.0,0.7333333333333334
2693,0.35,1.1,1.5,17.22,2.78,39.0,1007.79,4.0,0.7333333333333334
2694,0.35,1.1,1.5,17.22,2.78,39.0,1007.79,5.0,0.7333333333333334
2695,0.35,1.1,1.6,17.22,2.78,39.0,1007.79,0.0,0.6875
2696,0.35,1.1,1.6,17.22,2.78,39.0,1007.79,1.0,0.6875
2697,0.35,1.1,1.6,17.22,2.78,39.0,1007.79,2.0,0.6875
2698,0.35,1.1,1.6,17.22,2.78,39.0,1007.79,3.0,0.6875
2699,0.35,1.1,1.6,17.22,2.78,39.0,1007.79,4.0,0.6875
2700,0.35,1.1,1.6,17.22,2.78,39.0,1007.79,5.0,0.6875
2701,0.35,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,0.0,1.7142857142857146
2702,0.35,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,1.0,1.7142857142857146
2703,0.35,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,2.0,1.7142857142857146
2704,0.35,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,3.0,1.7142857142857146
2705,0.35,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,4.0,1.7142857142857146
2706,0.35,1.2000000000000002,0.7,17.22,2.78,39.0,1007.79,5.0,1.7142857142857146
2707,0.35,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.5000000000000004
2708,0.35,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.5000000000000004
2709,0.35,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.5000000000000004
2710,0.35,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.5000000000000004
2711,0.35,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.5000000000000004
2712,0.35,1.2000000000000002,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.5000000000000004
2713,0.35,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,0.0,1.3333333333333335
2714,0.35,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,1.0,1.3333333333333335
2715,0.35,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,2.0,1.3333333333333335
2716,0.35,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,3.0,1.3333333333333335
2717,0.35,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,4.0,1.3333333333333335
2718,0.35,1.2000000000000002,0.9,17.22,2.78,39.0,1007.79,5.0,1.3333333333333335
2719,0.35,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,0.0,1.2000000000000002
2720,0.35,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,1.0,1.2000000000000002
2721,0.35,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,2.0,1.2000000000000002
2722,0.35,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,3.0,1.2000000000000002
2723,0.35,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,4.0,1.2000000000000002
2724,0.35,1.2000000000000002,1.0,17.22,2.78,39.0,1007.79,5.0,1.2000000000000002
2725,0.35,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,0.0,1.090909090909091
2726,0.35,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,1.0,1.090909090909091
2727,0.35,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,2.0,1.090909090909091
2728,0.35,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,3.0,1.090909090909091
2729,0.35,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,4.0,1.090909090909091
2730,0.35,1.2000000000000002,1.1,17.22,2.78,39.0,1007.79,5.0,1.090909090909091
2731,0.35,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.0
2732,0.35,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.0
2733,0.35,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.0
2734,0.35,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.0
2735,0.35,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.0
2736,0.35,1.2000000000000002,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.0
2737,0.35,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,0.0,0.9230769230769231
2738,0.35,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,1.0,0.9230769230769231
2739,0.35,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,2.0,0.9230769230769231
2740,0.35,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,3.0,0.9230769230769231
2741,0.35,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,4.0,0.9230769230769231
2742,0.35,1.2000000000000002,1.3,17.22,2.78,39.0,1007.79,5.0,0.9230769230769231
2743,0.35,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.8571428571428572
2744,0.35,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.8571428571428572
2745,0.35,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.8571428571428572
2746,0.35,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.8571428571428572
2747,0.35,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.8571428571428572
2748,0.35,1.2000000000000002,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.8571428571428572
2749,0.35,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,0.0,0.8000000000000002
2750,0.35,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,1.0,0.8000000000000002
2751,0.35,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,2.0,0.8000000000000002
2752,0.35,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,3.0,0.8000000000000002
2753,0.35,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,4.0,0.8000000000000002
2754,0.35,1.2000000000000002,1.5,17.22,2.78,39.0,1007.79,5.0,0.8000000000000002
2755,0.35,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,0.0,0.7500000000000001
2756,0.35,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,1.0,0.7500000000000001
2757,0.35,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,2.0,0.7500000000000001
2758,0.35,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,3.0,0.7500000000000001
2759,0.35,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,4.0,0.7500000000000001
2760,0.35,1.2000000000000002,1.6,17.22,2.78,39.0,1007.79,5.0,0.7500000000000001
2761,0.35,1.3,0.7,17.22,2.78,39.0,1007.79,0.0,1.8571428571428574
2762,0.35,1.3,0.7,17.22,2.78,39.0,1007.79,1.0,1.8571428571428574
2763,0.35,1.3,0.7,17.22,2.78,39.0,1007.79,2.0,1.8571428571428574
2764,0.35,1.3,0.7,17.22,2.78,39.0,1007.79,3.0,1.8571428571428574
2765,0.35,1.3,0.7,17.22,2.78,39.0,1007.79,4.0,1.8571428571428574
2766,0.35,1.3,0.7,17.22,2.78,39.0,1007.79,5.0,1.8571428571428574
2767,0.35,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.6250000000000002
2768,0.35,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.6250000000000002
2769,0.35,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.6250000000000002
2770,0.35,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.6250000000000002
2771,0.35,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.6250000000000002
2772,0.35,1.3,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.6250000000000002
2773,0.35,1.3,0.9,17.22,2.78,39.0,1007.79,0.0,1.4444444444444444
2774,0.35,1.3,0.9,17.22,2.78,39.0,1007.79,1.0,1.4444444444444444
2775,0.35,1.3,0.9,17.22,2.78,39.0,1007.79,2.0,1.4444444444444444
2776,0.35,1.3,0.9,17.22,2.78,39.0,1007.79,3.0,1.4444444444444444
2777,0.35,1.3,0.9,17.22,2.78,39.0,1007.79,4.0,1.4444444444444444
2778,0.35,1.3,0.9,17.22,2.78,39.0,1007.79,5.0,1.4444444444444444
2779,0.35,1.3,1.0,17.22,2.78,39.0,1007.79,0.0,1.3
2780,0.35,1.3,1.0,17.22,2.78,39.0,1007.79,1.0,1.3
2781,0.35,1.3,1.0,17.22,2.78,39.0,1007.79,2.0,1.3
2782,0.35,1.3,1.0,17.22,2.78,39.0,1007.79,3.0,1.3
2783,0.35,1.3,1.0,17.22,2.78,39.0,1007.79,4.0,1.3
2784,0.35,1.3,1.0,17.22,2.78,39.0,1007.79,5.0,1.3
2785,0.35,1.3,1.1,17.22,2.78,39.0,1007.79,0.0,1.1818181818181817
2786,0.35,1.3,1.1,17.22,2.78,39.0,1007.79,1.0,1.1818181818181817
2787,0.35,1.3,1.1,17.22,2.78,39.0,1007.79,2.0,1.1818181818181817
2788,0.35,1.3,1.1,17.22,2.78,39.0,1007.79,3.0,1.1818181818181817
2789,0.35,1.3,1.1,17.22,2.78,39.0,1007.79,4.0,1.1818181818181817
2790,0.35,1.3,1.1,17.22,2.78,39.0,1007.79,5.0,1.1818181818181817
2791,0.35,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.0833333333333333
2792,0.35,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.0833333333333333
2793,0.35,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.0833333333333333
2794,0.35,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.0833333333333333
2795,0.35,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.0833333333333333
2796,0.35,1.3,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.0833333333333333
2797,0.35,1.3,1.3,17.22,2.78,39.0,1007.79,0.0,1.0
2798,0.35,1.3,1.3,17.22,2.78,39.0,1007.79,1.0,1.0
2799,0.35,1.3,1.3,17.22,2.78,39.0,1007.79,2.0,1.0
2800,0.35,1.3,1.3,17.22,2.78,39.0,1007.79,3.0,1.0
2801,0.35,1.3,1.3,17.22,2.78,39.0,1007.79,4.0,1.0
2802,0.35,1.3,1.3,17.22,2.78,39.0,1007.79,5.0,1.0
2803,0.35,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.9285714285714285
2804,0.35,1.3,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.9285714285714285
